timestamp,solar_irradiance,temperature,cloud_cover,wind_speed,humidity,clearness_index,solar_output_kwh,usage_kwh,battery_soc,is_daytime,hour_sin,hour_cos,month_sin,month_cos,safety_risk,savings_inr
15-12-2021 15:00,248.57,28.77,14.11,1.9,27.61,0.48,0.223713,0.126088782,18.27,1,-0.707106781,-0.707106781,-2.45E-16,1,1,1.789704
15-12-2021 16:00,90.78,26.79,10.71,1.53,37.23,0.36,0.081702,0.114862288,17.94,1,-0.866025404,-0.5,-2.45E-16,1,1,0.653616
15-12-2021 17:00,4.35,23.03,8.07,2.29,43.07,0.21,0.003915,0.196152149,16.02,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.03132
15-12-2021 18:00,0,20.9,5.28,2.9,44.38,0.21,0,0.227558494,13.74,1,-1,-1.84E-16,-2.45E-16,1,1,0
15-12-2021 19:00,0,19.54,11.08,3.2,43.85,0.21,0,0.427145404,9.47,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
15-12-2021 20:00,0,18.4,21.21,3.33,41.94,0.21,0,0.424428003,5.23,0,-0.866025404,0.5,-2.45E-16,1,1,0
15-12-2021 21:00,0,17.39,26.04,3.43,40,0.21,0,0.160213869,3.62,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
15-12-2021 22:00,0,16.49,9.23,3.54,38.83,0.21,0,0.192175511,1.7,0,-0.5,0.866025404,-2.45E-16,1,1,0
15-12-2021 23:00,0,15.71,43.9,3.59,38.73,0.21,0,0.038455629,1.32,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
16-12-2021 00:00,0,14.93,46.31,3.48,39.67,0.21,0,0.050753731,0.81,0,0,1,-2.45E-16,1,1,0
16-12-2021 01:00,0,14.2,47.26,3.32,41.08,0.21,0,0.067156848,0.14,0,0.258819045,0.965925826,-2.45E-16,1,1,0
16-12-2021 02:00,0,13.63,6.29,3.28,41.89,0.21,0,0.049578073,0,0,0.5,0.866025404,-2.45E-16,1,1,0
16-12-2021 03:00,0,13.23,49.68,3.34,42.04,0.21,0,0.08228511,0,0,0.707106781,0.707106781,-2.45E-16,1,1,0
16-12-2021 04:00,0,12.91,51.62,3.41,42.18,0.21,0,0.074722956,0,0,0.866025404,0.5,-2.45E-16,1,1,0
16-12-2021 05:00,0,12.54,51.14,3.36,43.02,0.21,0,0.432094872,0,0,0.965925826,0.258819045,-2.45E-16,1,1,0
16-12-2021 06:00,0,12.17,15.89,3.3,44.57,0.21,0,0.422492488,0,1,1,6.12E-17,-2.45E-16,1,1,0
16-12-2021 07:00,82.35,13.95,10.5,3.83,40.71,0.39,0.074115,0.282483149,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.59292
16-12-2021 08:00,266.05,17.01,7.53,4.18,34.73,0.56,0.239445,0.310289625,0,1,0.866025404,-0.5,-2.45E-16,1,1,1.91556
16-12-2021 09:00,458.48,20.69,3.99,3.01,29.92,0.66,0.412632,0.144752243,2.68,1,0.707106781,-0.707106781,-2.45E-16,1,1,3.301056
16-12-2021 10:00,615.58,25.48,0,2.63,22.19,0.72,0.554022,0.13358324,6.88,1,0.5,-0.866025404,-2.45E-16,1,1,4.432176
16-12-2021 11:00,697.95,27.59,0,1.51,21.24,0.74,0.628155,0.239830415,10.77,1,0.258819045,-0.965925826,-2.45E-16,1,1,5.02524
16-12-2021 12:00,617.03,28.52,0,1.41,19.9,0.65,0.555327,0.239037993,13.93,1,1.22E-16,-1,-2.45E-16,1,1,4.442616
16-12-2021 13:00,555.78,28.96,0,1.83,18.29,0.63,0.500202,0.253611189,16.4,1,-0.258819045,-0.965925826,-2.45E-16,1,1,4.001616
16-12-2021 14:00,438.05,28.85,0.29,2.33,16.89,0.6,0.394245,0.090759944,19.43,1,-0.5,-0.866025404,-2.45E-16,1,1,3.15396
16-12-2021 15:00,270.85,28.09,0.58,3,16.12,0.52,0.243765,0.05633415,21.3,1,-0.707106781,-0.707106781,-2.45E-16,1,1,1.95012
16-12-2021 16:00,104.15,25.23,0.87,2.36,26.66,0.41,0.093735,0.132385976,20.92,1,-0.866025404,-0.5,-2.45E-16,1,1,0.74988
16-12-2021 17:00,4.75,20.19,1.16,3.25,33.08,0.22,0.004275,0.192093853,19.04,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.0342
16-12-2021 18:00,0,18.3,1.45,3.7,31.87,0.22,0,0.186582498,17.17,1,-1,-1.84E-16,-2.45E-16,1,1,0
16-12-2021 19:00,0,17.33,0.48,3.97,31.21,0.22,0,0.424945889,12.92,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
16-12-2021 20:00,0,16.51,0.41,4.18,31.7,0.22,0,0.438371214,8.54,0,-0.866025404,0.5,-2.45E-16,1,1,0
16-12-2021 21:00,0,15.38,0.33,3.94,34.36,0.22,0,0.139897171,7.14,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
16-12-2021 22:00,0,14.31,0.25,3.72,37.41,0.22,0,0.116713324,5.97,0,-0.5,0.866025404,-2.45E-16,1,1,0
16-12-2021 23:00,0,13.43,0.61,3.64,39.61,0.22,0,0.049658217,5.48,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
17-12-2021 00:00,0,12.64,0.97,3.63,41.59,0.22,0,0.049971989,4.98,0,0,1,-2.45E-16,1,1,0
17-12-2021 01:00,0,11.86,0.31,3.6,43.43,0.22,0,0.032788554,4.65,0,0.258819045,0.965925826,-2.45E-16,1,1,0
17-12-2021 02:00,0,11.05,1.93,3.51,45.32,0.22,0,0.037937259,4.27,0,0.5,0.866025404,-2.45E-16,1,1,0
17-12-2021 03:00,0,10.21,5.73,3.32,47.4,0.22,0,0.065928315,3.61,0,0.707106781,0.707106781,-2.45E-16,1,1,0
17-12-2021 04:00,0,9.44,5.72,3.13,49.65,0.22,0,0.034661072,3.27,0,0.866025404,0.5,-2.45E-16,1,1,0
17-12-2021 05:00,0,8.84,11.01,3.09,51.73,0.22,0,0.392985351,0,0,0.965925826,0.258819045,-2.45E-16,1,1,0
17-12-2021 06:00,0,8.43,2.9,3.21,53.8,0.22,0,0.389027836,0,1,1,6.12E-17,-2.45E-16,1,1,0
17-12-2021 07:00,74.25,9.77,2.17,4.43,51.05,0.36,0.066825,0.294294377,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.5346
17-12-2021 08:00,230.7,12.43,1.45,3.9,46.3,0.49,0.20763,0.291043028,0,1,0.866025404,-0.5,-2.45E-16,1,1,1.66104
17-12-2021 09:00,404.5,16.7,0.72,3.81,38.91,0.58,0.36405,0.135902189,2.28,1,0.707106781,-0.707106781,-2.45E-16,1,1,2.9124
17-12-2021 10:00,535.35,20.92,0,4.78,32.17,0.63,0.481815,0.148540152,5.61,1,0.5,-0.866025404,-2.45E-16,1,1,3.85452
17-12-2021 11:00,617.03,24.1,0.05,4.45,27.2,0.65,0.555327,0.256422646,8.6,1,0.258819045,-0.965925826,-2.45E-16,1,1,4.442616
17-12-2021 12:00,538.72,26.12,0.11,3.64,23.8,0.57,0.484848,0.236728498,11.08,1,1.22E-16,-1,-2.45E-16,1,1,3.878784
17-12-2021 13:00,479,26.93,0.16,3.12,22.67,0.54,0.4311,0.229598705,13.1,1,-0.258819045,-0.965925826,-2.45E-16,1,1,3.4488
17-12-2021 14:00,352.85,26.92,0.22,3.04,22.44,0.48,0.317565,0.127219884,15,1,-0.5,-0.866025404,-2.45E-16,1,1,2.54052
17-12-2021 15:00,219.4,26.31,0.27,3.37,23.11,0.42,0.19746,0.11269026,15.85,1,-0.707106781,-0.707106781,-2.45E-16,1,1,1.57968
17-12-2021 16:00,80.93,23.61,0.32,2.43,34.78,0.31,0.072837,0.111192112,15.47,1,-0.866025404,-0.5,-2.45E-16,1,1,0.582696
17-12-2021 17:00,3.95,19.44,0.38,3.15,42.78,0.18,0.003555,0.17555424,13.75,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.02844
17-12-2021 18:00,0,18.12,0.43,3.5,44.01,0.18,0,0.211555208,11.63,1,-1,-1.84E-16,-2.45E-16,1,1,0
17-12-2021 19:00,0,17.5,0.48,3.7,45.63,0.18,0,0.437391554,7.26,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
17-12-2021 20:00,0,16.77,0.28,3.85,48.57,0.18,0,0.457701503,2.68,0,-0.866025404,0.5,-2.45E-16,1,1,0
17-12-2021 21:00,0,15.82,0.08,3.91,51.17,0.18,0,0.132597419,1.35,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
17-12-2021 22:00,0,14.83,0.21,3.96,52.72,0.18,0,0.15948004,0,0,-0.5,0.866025404,-2.45E-16,1,1,0
17-12-2021 23:00,0,13.86,0.35,3.97,54.09,0.18,0,0.037014659,0,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
18-12-2021 00:00,0,13.04,0.48,4.06,55.42,0.18,0,0.042638021,0,0,0,1,-2.45E-16,1,1,0
18-12-2021 01:00,0,12.35,0.33,4.27,56.51,0.18,0,0.060161001,0,0,0.258819045,0.965925826,-2.45E-16,1,1,0
18-12-2021 02:00,0,11.66,0.18,4.31,57.23,0.18,0,0.081416708,0,0,0.5,0.866025404,-2.45E-16,1,1,0
18-12-2021 03:00,0,11.07,0.33,4.35,57.4,0.18,0,0.04004706,0,0,0.707106781,0.707106781,-2.45E-16,1,1,0
18-12-2021 04:00,0,10.51,0.48,4.24,57.44,0.18,0,0.037128435,0,0,0.866025404,0.5,-2.45E-16,1,1,0
18-12-2021 05:00,0,10.09,0.4,4.2,56.76,0.18,0,0.394508374,0,0,0.965925826,0.258819045,-2.45E-16,1,1,0
18-12-2021 06:00,0,9.8,0.32,4.28,55.78,0.18,0,0.428976009,0,1,1,6.12E-17,-2.45E-16,1,1,0
18-12-2021 07:00,56.72,10.59,0.24,4.96,51.8,0.28,0.051048,0.27508863,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.408384
18-12-2021 08:00,188.07,13.01,0.16,4.76,44.83,0.4,0.169263,0.29887205,0,1,0.866025404,-0.5,-2.45E-16,1,1,1.354104
18-12-2021 09:00,331.58,17.02,0.08,5.31,34.89,0.48,0.298422,0.144197595,1.54,1,0.707106781,-0.707106781,-2.45E-16,1,1,2.387376
18-12-2021 10:00,450.42,20.72,0,5.44,29.07,0.53,0.405378,0.160449531,3.99,1,0.5,-0.866025404,-2.45E-16,1,1,3.243024
18-12-2021 11:00,534.95,23.9,0,4.63,29.23,0.57,0.481455,0.236057468,6.45,1,0.258819045,-0.965925826,-2.45E-16,1,1,3.85164
18-12-2021 12:00,675.42,26.01,0,3.49,31.55,0.71,0.607878,0.207491296,10.45,1,1.22E-16,-1,-2.45E-16,1,1,4.863024
18-12-2021 13:00,608.12,26.94,0,2.78,32.14,0.69,0.547308,0.214935687,13.77,1,-0.258819045,-0.965925826,-2.45E-16,1,1,4.378464
18-12-2021 14:00,479.35,27.19,0.06,2.56,31.78,0.65,0.431415,0.103173517,17.06,1,-0.5,-0.866025404,-2.45E-16,1,1,3.45132
18-12-2021 15:00,301.9,26.68,0.12,2.92,31.78,0.58,0.27171,0.091070344,18.86,1,-0.707106781,-0.707106781,-2.45E-16,1,1,2.17368
18-12-2021 16:00,114.25,24.48,0.18,2.3,40.25,0.44,0.102825,0.064866357,19.24,1,-0.866025404,-0.5,-2.45E-16,1,1,0.8226
18-12-2021 17:00,5.4,20.17,0.24,2.94,49.14,0.24,0.00486,0.182963692,17.46,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.03888
18-12-2021 18:00,0,18.66,0.3,3.3,50.27,0.24,0,0.179310616,15.67,1,-1,-1.84E-16,-2.45E-16,1,1,0
18-12-2021 19:00,0,17.93,0.36,3.5,51.01,0.24,0,0.46993387,10.97,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
18-12-2021 20:00,0,17.26,0.42,3.83,51.45,0.24,0,0.453694461,6.43,0,-0.866025404,0.5,-2.45E-16,1,1,0
18-12-2021 21:00,0,16.48,0.48,4.5,50.72,0.24,0,0.157401167,4.86,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
18-12-2021 22:00,0,15.45,0,5.06,49.66,0.24,0,0.170073011,3.16,0,-0.5,0.866025404,-2.45E-16,1,1,0
18-12-2021 23:00,0,14.27,0,5.14,48.69,0.24,0,0.065300546,2.5,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
19-12-2021 00:00,0,13.3,0,5.06,47.71,0.24,0,0.047545542,2.03,0,0,1,-2.45E-16,1,1,0
19-12-2021 01:00,0,12.38,0,4.67,48.3,0.24,0,0.083397407,1.19,0,0.258819045,0.965925826,-2.45E-16,1,1,0
19-12-2021 02:00,0,11.59,0.24,4.41,50.05,0.24,0,0.02,0.99,0,0.5,0.866025404,-2.45E-16,1,1,0
19-12-2021 03:00,0,10.92,0.48,4.37,51.82,0.24,0,0.040331258,0.59,0,0.707106781,0.707106781,-2.45E-16,1,1,0
19-12-2021 04:00,0,10.37,0.72,4.41,53.63,0.24,0,0.032105051,0.27,0,0.866025404,0.5,-2.45E-16,1,1,0
19-12-2021 05:00,0,9.9,0.97,4.39,55.38,0.24,0,0.400280526,0,0,0.965925826,0.258819045,-2.45E-16,1,1,0
19-12-2021 06:00,0,9.47,0.77,4.35,56.92,0.24,0,0.389773474,0,1,1,6.12E-17,-2.45E-16,1,1,0
19-12-2021 07:00,74.68,10.18,0.58,4.96,53.92,0.37,0.067212,0.304658936,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.537696
19-12-2021 08:00,243.85,12.8,0.39,4.47,45.48,0.52,0.219465,0.297024791,0,1,0.866025404,-0.5,-2.45E-16,1,1,1.75572
19-12-2021 09:00,425.75,17.1,0.19,4.7,31.73,0.62,0.383175,0.184481137,1.99,1,0.707106781,-0.707106781,-2.45E-16,1,1,3.0654
19-12-2021 10:00,567.7,21.15,0,4.86,23.28,0.67,0.51093,0.171375386,5.38,1,0.5,-0.866025404,-2.45E-16,1,1,4.08744
19-12-2021 11:00,652.6,24.69,0.73,4.35,22.16,0.69,0.58734,0.241784198,8.84,1,0.258819045,-0.965925826,-2.45E-16,1,1,4.69872
19-12-2021 12:00,752.25,26.35,1.46,3.77,21.61,0.79,0.677025,0.232526317,13.28,1,1.22E-16,-1,-2.45E-16,1,1,5.4162
19-12-2021 13:00,689.95,27.15,2.19,3.4,20.19,0.78,0.620955,0.26386441,16.85,1,-0.258819045,-0.965925826,-2.45E-16,1,1,4.96764
19-12-2021 14:00,560.97,27.3,0.78,2.99,19.55,0.76,0.504873,0.087674219,21.03,1,-0.5,-0.866025404,-2.45E-16,1,1,4.038984
19-12-2021 15:00,374.55,26.75,0.95,2.64,20,0.71,0.337095,0.104579237,23.35,1,-0.707106781,-0.707106781,-2.45E-16,1,1,2.69676
19-12-2021 16:00,156.27,24.48,1.12,1.78,32.08,0.59,0.140643,0.12600605,23.5,1,-0.866025404,-0.5,-2.45E-16,1,1,1.125144
19-12-2021 17:00,7.65,20.68,1.29,2.26,37.06,0.32,0.006885,0.167090928,21.9,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.05508
19-12-2021 18:00,0,18.64,1.46,2.71,38.86,0.32,0,0.203701877,19.86,1,-1,-1.84E-16,-2.45E-16,1,1,0
19-12-2021 19:00,0,17.12,1.63,3.11,41.8,0.32,0,0.465356297,15.2,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
19-12-2021 20:00,0,16.06,1.8,3.38,43.77,0.32,0,0.462237969,10.58,0,-0.866025404,0.5,-2.45E-16,1,1,0
19-12-2021 21:00,0,15.25,1.97,3.45,45.26,0.32,0,0.155425339,9.03,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
19-12-2021 22:00,0,14.5,1.72,3.48,47.01,0.32,0,0.14017544,7.63,0,-0.5,0.866025404,-2.45E-16,1,1,0
19-12-2021 23:00,0,13.75,1.47,3.53,49.13,0.32,0,0.046149028,7.16,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
20-12-2021 00:00,0,12.98,1.22,3.5,51.53,0.32,0,0.094795019,6.22,0,0,1,-2.45E-16,1,1,0
20-12-2021 01:00,0,12.27,0.97,3.48,53.63,0.32,0,0.079645815,5.42,0,0.258819045,0.965925826,-2.45E-16,1,1,0
20-12-2021 02:00,0,11.63,0.01,3.49,55.34,0.32,0,0.042676622,4.99,0,0.5,0.866025404,-2.45E-16,1,1,0
20-12-2021 03:00,0,11.02,0.49,3.5,56.88,0.32,0,0.060502778,4.39,0,0.707106781,0.707106781,-2.45E-16,1,1,0
20-12-2021 04:00,0,10.48,0.97,3.59,58.07,0.32,0,0.070874025,3.68,0,0.866025404,0.5,-2.45E-16,1,1,0
20-12-2021 05:00,0,9.96,1.45,3.62,59.48,0.32,0,0.392986864,0,0,0.965925826,0.258819045,-2.45E-16,1,1,0
20-12-2021 06:00,0,9.42,1.21,3.57,61.18,0.32,0,0.408842606,0,1,1,6.12E-17,-2.45E-16,1,1,0
20-12-2021 07:00,99.07,10.44,0.97,4.42,56.41,0.5,0.089163,0.309446893,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.713304
20-12-2021 08:00,306.35,13.12,0.72,3.68,47.28,0.66,0.275715,0.308223311,0,1,0.866025404,-0.5,-2.45E-16,1,1,2.20572
20-12-2021 09:00,499.02,17.44,0.48,2.8,35.17,0.72,0.449118,0.137366974,3.12,1,0.707106781,-0.707106781,-2.45E-16,1,1,3.592944
20-12-2021 10:00,643.35,21.91,0.24,2.44,24.23,0.76,0.579015,0.143453037,7.47,1,0.5,-0.866025404,-2.45E-16,1,1,4.63212
20-12-2021 11:00,724.97,25.7,0,2.13,16.87,0.77,0.652473,0.260339405,11.39,1,0.258819045,-0.965925826,-2.45E-16,1,1,5.219784
20-12-2021 12:00,743.97,27.21,0,2.14,14.25,0.78,0.669573,0.281339697,15.28,1,1.22E-16,-1,-2.45E-16,1,1,5.356584
20-12-2021 13:00,681.78,27.97,0,2.15,12.88,0.77,0.613602,0.262338353,18.79,1,-0.258819045,-0.965925826,-2.45E-16,1,1,4.908816
20-12-2021 14:00,551.7,28.08,0.29,2.12,12.28,0.75,0.49653,0.107443381,22.68,1,-0.5,-0.866025404,-2.45E-16,1,1,3.97224
20-12-2021 15:00,368.33,27.54,0.58,2.09,12.58,0.7,0.331497,0.101427805,24.98,1,-0.707106781,-0.707106781,-2.45E-16,1,1,2.651976
20-12-2021 16:00,153.82,25.34,0.87,1.52,24.86,0.58,0.138438,0.130338786,25.06,1,-0.866025404,-0.5,-2.45E-16,1,0,1.107504
20-12-2021 17:00,7.65,22.39,1.16,1.64,25.41,0.31,0.006885,0.20536727,23.08,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.05508
20-12-2021 18:00,0,21.34,1.45,1.6,23.87,0.31,0,0.200770453,21.07,1,-1,-1.84E-16,-2.45E-16,1,1,0
20-12-2021 19:00,0,20.52,1.93,1.61,24.58,0.31,0,0.463682198,16.43,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
20-12-2021 20:00,0,19.49,0.48,1.71,25.64,0.31,0,0.483365339,11.6,0,-0.866025404,0.5,-2.45E-16,1,1,0
20-12-2021 21:00,0,18.36,2.42,1.93,27.98,0.31,0,0.158470262,10.01,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
20-12-2021 22:00,0,17.11,0.15,2.18,30.59,0.31,0,0.158801984,8.43,0,-0.5,0.866025404,-2.45E-16,1,1,0
20-12-2021 23:00,0,15.96,2.9,2.27,33.44,0.31,0,0.054386663,7.88,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
21-12-2021 00:00,0,14.8,0.97,2.39,37.56,0.31,0,0.052842936,7.35,0,0,1,-2.45E-16,1,1,0
21-12-2021 01:00,0,13.44,0.58,2.65,42.69,0.31,0,0.087489878,6.48,0,0.258819045,0.965925826,-2.45E-16,1,1,0
21-12-2021 02:00,0,12.32,19.14,2.86,47.84,0.31,0,0.056944948,5.91,0,0.5,0.866025404,-2.45E-16,1,1,0
21-12-2021 03:00,0,11.51,37.92,2.96,53.08,0.31,0,0.086580109,5.04,0,0.707106781,0.707106781,-2.45E-16,1,1,0
21-12-2021 04:00,0,10.85,4.35,2.96,58.69,0.31,0,0.092849427,4.12,0,0.866025404,0.5,-2.45E-16,1,1,0
21-12-2021 05:00,0,10.3,2.42,2.97,64.4,0.31,0,0.421411698,0,0,0.965925826,0.258819045,-2.45E-16,1,1,0
21-12-2021 06:00,0,10,4.74,3.01,68.37,0.31,0,0.381138933,0,1,1,6.12E-17,-2.45E-16,1,1,0
21-12-2021 07:00,94,11.83,7.35,3.64,62.44,0.49,0.0846,0.25614834,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.6768
21-12-2021 08:00,297.02,14.71,10.63,3.46,52.74,0.64,0.267318,0.30578213,0,1,0.866025404,-0.5,-2.45E-16,1,1,2.138544
21-12-2021 09:00,487.42,18.57,13.67,2.3,41.35,0.71,0.438678,0.135613524,3.03,1,0.707106781,-0.707106781,-2.45E-16,1,1,3.509424
21-12-2021 10:00,629.62,22.68,18.04,1.92,29.5,0.74,0.566658,0.125653547,7.44,1,0.5,-0.866025404,-2.45E-16,1,1,4.533264
21-12-2021 11:00,711.03,26.33,7.85,1.46,18.69,0.76,0.639927,0.254555398,11.29,1,0.258819045,-0.965925826,-2.45E-16,1,1,5.119416
21-12-2021 12:00,739.95,27.88,3.86,0.86,16.01,0.78,0.665955,0.269014298,15.26,1,1.22E-16,-1,-2.45E-16,1,1,5.32764
21-12-2021 13:00,669.9,28.51,28.01,0.56,15.38,0.76,0.60291,0.229640526,19,1,-0.258819045,-0.965925826,-2.45E-16,1,1,4.82328
21-12-2021 14:00,541.65,28.72,22.56,0.65,15.22,0.73,0.487485,0.137440074,22.5,1,-0.5,-0.866025404,-2.45E-16,1,1,3.89988
21-12-2021 15:00,361.17,28.31,17.08,0.8,15.88,0.68,0.325053,0.075119824,25,1,-0.707106781,-0.707106781,-2.45E-16,1,0,2.600424
21-12-2021 16:00,150.75,26.84,12.09,0.54,23.51,0.56,0.135675,0.079369133,25.56,1,-0.866025404,-0.5,-2.45E-16,1,0,1.0854
21-12-2021 17:00,7.9,24.73,6.28,0.74,22.93,0.31,0.00711,0.204697685,23.58,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.05688
21-12-2021 18:00,0,22.73,0.48,1.32,25.24,0.31,0,0.20417115,21.54,1,-1,-1.84E-16,-2.45E-16,1,1,0
21-12-2021 19:00,0,21.2,0.97,1.75,27.73,0.31,0,0.435793776,17.18,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
21-12-2021 20:00,0,19.65,0.97,2.13,29.88,0.31,0,0.463620968,12.55,0,-0.866025404,0.5,-2.45E-16,1,1,0
21-12-2021 21:00,0,17.96,0.48,2.45,34.23,0.31,0,0.142904996,11.12,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
21-12-2021 22:00,0,16.45,1.93,2.68,37.66,0.31,0,0.159868488,9.52,0,-0.5,0.866025404,-2.45E-16,1,1,0
21-12-2021 23:00,0,15.23,0.08,2.8,40.32,0.31,0,0.048630368,9.03,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
22-12-2021 00:00,0,14.38,1.93,2.78,41.98,0.31,0,0.053956696,8.49,0,0,1,-2.45E-16,1,1,0
22-12-2021 01:00,0,13.65,0.11,2.74,43.38,0.31,0,0.04554502,8.04,0,0.258819045,0.965925826,-2.45E-16,1,1,0
22-12-2021 02:00,0,12.98,0.54,2.77,44.77,0.31,0,0.05661042,7.47,0,0.5,0.866025404,-2.45E-16,1,1,0
22-12-2021 03:00,0,12.43,0.97,2.8,45.97,0.31,0,0.047504754,7,0,0.707106781,0.707106781,-2.45E-16,1,1,0
22-12-2021 04:00,0,12.05,0.97,2.69,46.79,0.31,0,0.055261686,6.44,0,0.866025404,0.5,-2.45E-16,1,1,0
22-12-2021 05:00,0,11.76,1.45,2.55,47.83,0.31,0,0.400206188,2.44,0,0.965925826,0.258819045,-2.45E-16,1,1,0
22-12-2021 06:00,0,11.53,1.21,2.39,49.42,0.31,0,0.392537657,0,1,1,6.12E-17,-2.45E-16,1,1,0
22-12-2021 07:00,88.95,13.16,0.97,1.96,50.51,0.47,0.080055,0.304609442,0,1,0.965925826,-0.258819045,-2.45E-16,1,1,0.64044
22-12-2021 08:00,286.85,16.7,0.72,2.27,39.64,0.62,0.258165,0.247133758,0.11,1,0.866025404,-0.5,-2.45E-16,1,1,2.06532
22-12-2021 09:00,474.9,20.17,0.48,1.62,31,0.69,0.42741,0.133686725,3.05,1,0.707106781,-0.707106781,-2.45E-16,1,1,3.41928
22-12-2021 10:00,616.5,24.36,0.24,1.68,20.2,0.73,0.55485,0.12302661,7.37,1,0.5,-0.866025404,-2.45E-16,1,1,4.4388
22-12-2021 11:00,696.2,26.95,0,1.32,16.71,0.74,0.62658,0.277113892,10.86,1,0.258819045,-0.965925826,-2.45E-16,1,1,5.01264
22-12-2021 12:00,727.53,28.07,0,1.37,15.92,0.76,0.654777,0.240248303,15.01,1,1.22E-16,-1,-2.45E-16,1,1,5.238216
22-12-2021 13:00,665.55,28.62,0.16,1.49,15.69,0.75,0.598995,0.247888466,18.52,1,-0.258819045,-0.965925826,-2.45E-16,1,1,4.79196
22-12-2021 14:00,537.55,28.66,0.32,1.46,15.85,0.73,0.483795,0.096707973,22.39,1,-0.5,-0.866025404,-2.45E-16,1,1,3.87036
22-12-2021 15:00,355.88,28.11,0.48,1.32,16.7,0.67,0.320292,0.148125551,24.11,1,-0.707106781,-0.707106781,-2.45E-16,1,1,2.562336
22-12-2021 16:00,146.77,26.35,0.64,1,26.1,0.54,0.132093,0.154978689,23.88,1,-0.866025404,-0.5,-2.45E-16,1,1,1.056744
22-12-2021 17:00,7.55,23.65,0.81,1.24,28.03,0.28,0.006795,0.200637475,21.94,1,-0.965925826,-0.258819045,-2.45E-16,1,1,0.05436
22-12-2021 18:00,0,22.32,0.97,1.41,28.61,0.28,0,0.243700323,19.51,1,-1,-1.84E-16,-2.45E-16,1,1,0
22-12-2021 19:00,0,21.36,0.48,1.6,29.79,0.28,0,0.441639222,15.09,0,-0.965925826,0.258819045,-2.45E-16,1,1,0
22-12-2021 20:00,0,20.47,2.42,1.78,31.82,0.28,0,0.449452616,10.59,0,-0.866025404,0.5,-2.45E-16,1,1,0
22-12-2021 21:00,0,19.52,3.38,1.93,34.32,0.28,0,0.131576091,9.28,0,-0.707106781,0.707106781,-2.45E-16,1,1,0
22-12-2021 22:00,0,18.76,0.47,1.96,37.1,0.28,0,0.162446328,7.65,0,-0.5,0.866025404,-2.45E-16,1,1,0
22-12-2021 23:00,0,18.27,4.83,1.87,39.17,0.28,0,0.02,7.45,0,-0.258819045,0.965925826,-2.45E-16,1,1,0
23-12-2021 00:00,0,17.98,10.59,1.57,40.56,0.28,0,0.06837804,6.77,0,0,1,-2.45E-16,1,1,0
23-12-2021 01:00,0,17.34,14.95,1.28,43.52,0.28,0,0.10001925,5.77,0,0.258819045,0.965925826,-2.45E-16,1,1,0
23-12-2021 02:00,0,16.62,0.05,1.21,47.15,0.28,0,0.052514649,5.24,0,0.5,0.866025404,-2.45E-16,1,1,0
23-12-2021 03:00,0,15.91,9.62,1.33,51.02,0.28,0,0.05880873,4.66,0,0.707106781,0.707106781,-2.45E-16,1,1,0
23-12-2021 04:00,0,15.08,15.41,1.47,55.43,0.28,0,0.027653492,4.38,0,0.866025404,0.5,-2.45E-16,1,1,0
23-12-2021 05:00,0,14.48,11.52,1.61,58.64,0.28,0,0.405085029,0.33,0,0.965925826,0.258819045,-2.45E-16,1,1,0
23-12-2021 06:00,0,14,1.45,1.62,61.15,0.28,0,0.387221052,0,1,1,6.12E-17,-2.45E-16,1,1,0
